sample_id,journal,journal_slug,source_tier,year,article_title,doi,pmcid,figure_id,article_url,source_image_url,resolved_image_url,license,license_url,rights_status,third_party_review,caption_score,caption,asset_path,content_type,size_bytes,sha256,inspection_status
est-001-PMC13492273-fig5,Environmental Science & Technology,est,core,2026,Photochemical Impacts from Resolving Isomers and Interference Biases in PTR-ToF-MS Measurements of Atmospheric VOCs,10.1021/acs.est.6c08699,PMC13492273,fig5,https://pmc.ncbi.nlm.nih.gov/articles/PMC13492273/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7830/13492273/5ad0f54256b0/es6c08699_0005.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7830/13492273/5ad0f54256b0/es6c08699_0005.webp,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,7,"(a) Simulated daytime net production rates of O 3 , RO 2 , and HO 2 radicals for different scenarios based on direct-PTR and GC-PTR data sets. (b) Simulated daytime net production rates of O 3 for different scenarios under different seasonal conditions. (c) RIR values of PTR-measured compounds derived from box model simulations using the direct-PTR and GC-PTR data sets over the whole study period. (d) RIR analysis same as (c), but for November and December comparison.",assets/raw/est/est-001-PMC13492273-fig5.webp,image/webp,131022,661c6caab20786357cc3f632c4a612e0fea6d93f1e0fe08034bba0d3a89ab4a2,downloaded_unannotated
est-002-PMC13492273-fig4,Environmental Science & Technology,est,core,2026,Photochemical Impacts from Resolving Isomers and Interference Biases in PTR-ToF-MS Measurements of Atmospheric VOCs,10.1021/acs.est.6c08699,PMC13492273,fig4,https://pmc.ncbi.nlm.nih.gov/articles/PMC13492273/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7830/13492273/6c9ac58ce0d3/es6c08699_0004.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7830/13492273/6c9ac58ce0d3/es6c08699_0004.webp,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,7,"(a–c) Comparison of the OH reactivity estimated by the direct-PTR data set and GC-PTR data set. (d, e) Total OH reactivity of VOCs measured by PTR-ToF-MS and GC-MS/FID/ECD, calculated from the direct-PTR (d) and GC-PTR (e) data sets. The “PTR-Other” group represents other PTR-identified species used in the box model simulation (marked with * in Table S5 ).",assets/raw/est/est-002-PMC13492273-fig4.webp,image/webp,86150,5e1e8c34c6bf0760d9ea595a075b220ecfc2f768b2fa94a61b27734da9a3af99,downloaded_unannotated
est-008-PMC13276906-fig1,Environmental Science & Technology,est,core,2026,Manganese Oxidation during Vegetation Burning,10.1021/acs.est.6c05048,PMC13276906,fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13276906/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4759/13276906/75214067bf86/es6c05048_0001.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4759/13276906/75214067bf86/es6c05048_0001.jpg,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,16,Schematic illustration of the coupled Mn (red arrow) and C (green arrow) cycling in the plant–soil continuum in the absence and presence of fire. The goal of this study is to determine how Mn is thermochemically transformed during wildland fires.,assets/raw/est/est-008-PMC13276906-fig1.jpg,image/jpeg,107100,4c80f2f0e93a13188522111d1a2e1ff0c26a7a586cc242dbb9a272cc1e7af9c5,downloaded_unannotated
est-010-PMC13276896-fig3,Environmental Science & Technology,est,core,2026,Universal Apparent Quantum Yield Model Manifests a Dual Role of Dissolved Organic Matter as Sensitizer and Inhibitor of Methylmercury Photodegradation in Lakes,10.1021/acs.est.5c18570,PMC13276896,fig3,https://pmc.ncbi.nlm.nih.gov/articles/PMC13276896/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/68d2/13276896/c72bb2df4507/es5c18570_0003.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/68d2/13276896/c72bb2df4507/es5c18570_0003.jpg,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,7,"Lake photodegradation of MeHg in different global regions. We used the dark lake model, eq , to calculate MeHg photodegradation in lakes with SUVA 254 ≥ 2.0 and the clear lake model, eq in lakes with SUVA 254 < 2.0. Results were integrated to the average depth of lakes by eqs and . Violet bars represent data sets for which the required lake absorbance data are available to represent four global regions ( Figure S7 , Table S8, S12 ). Black bars represent experimental data from 23 of the 25 globally distributed lakes ( Table S4 ), averaged and sorted into five regions ( Table S8 ). Error bars denote standard errors of mean. Orange boxes (secondary y -axis) illustrate annual, average solar irradiance above ice-free lake water simulated for each of the regions based on hourly spectral (290–600 nm) satellite data, representing the year of 2009 for the 1033 Swedish lakes and the time period 2005–2016 for the other regions.",assets/raw/est/est-010-PMC13276896-fig3.jpg,image/jpeg,117260,014a9acfece4eb657de4c512abd56754dcd1608571abeb7ce3a18261488d6169,downloaded_unannotated
est-019-PMC13261874-fig1,Environmental Science & Technology,est,core,2026,Mitigating Hidden Climate Change Impacts of Timber Cities Critically Depends on Proactive Forest and Waste Management,10.1021/acs.est.5c12250,PMC13261874,fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13261874/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/20a3/13261874/070270fea28d/es5c12250_0001.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/20a3/13261874/070270fea28d/es5c12250_0001.jpg,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,6,"The urban building scenarios for future cities modeled in this study . Abbreviations: BAU, business as usual; OPC, ordinary Portland cement; LC 3 , limestone calcined clay cement; LFGs, landfill gases.",assets/raw/est/est-019-PMC13261874-fig1.jpg,image/jpeg,1843825,7e98cd903094aaf4754b74799e74fee0ac6369b959d0a341152efabc23aa56da,downloaded_unannotated
est-020-PMC13235560-fig3,Environmental Science & Technology,est,core,2026,Influence of Transition Metal Ion Contaminants on the Performance of Amine-Based Solid Sorbents in Direct Air Capture,10.1021/acs.est.5c11392,PMC13235560,fig3,https://pmc.ncbi.nlm.nih.gov/articles/PMC13235560/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/21d9/13235560/678a96ffb252/es5c11392_0003.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/21d9/13235560/678a96ffb252/es5c11392_0003.jpg,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,9,"CO 2 uptake capacities of the control sorbent and samples contaminated with Cu, Fe, or Ni through five pathways, each prepared at a PEI/metal molar ratio of 1:1. Adsorption measurements were performed before and after oxidative aging at 120 °C for 4.5 h in air (21% O 2 in N 2 ), using dry 400 ppm of CO 2 at 30 °C. The asterisk (∗) symbol indicates that mode 3.1 samples had reduced metal loading due to aerosol loss (see Table S4 ). The hash (#) symbol denotes samples with zero residual capacity after aging. Each data point represents the mean of n = 2 independently prepared sorbents measured separately. Error bars represent ±half of the range between replicates [i.e., (max – min)/2].",assets/raw/est/est-020-PMC13235560-fig3.jpg,image/jpeg,89784,65277641a9e76b87fc9546c98cce0da6844e2cf16a586910cd5ab3042a0baabd,downloaded_unannotated
est-022-PMC13217557-fig2,Environmental Science & Technology,est,core,2026,Enzymatic Biocontrol of Fire Blight (Erwinia amylovora) Using an Engineered Glycosyl Hydrolase,10.1021/acs.est.5c16698,PMC13217557,fig2,https://pmc.ncbi.nlm.nih.gov/articles/PMC13217557/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a6b2/13217557/f69b72725086/es5c16698_0002.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a6b2/13217557/f69b72725086/es5c16698_0002.jpg,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,6,"Scanning-electron micrographs illustrating the effect of CAase on the EPS matrix of Erwinia amylovora EA273 biofilms. Left-hand panels (A and C) show cells incubated 24 h in KB broth without enzyme. Right-hand panels (B and D) depict parallel cultures exposed for 24 h to 13.0 μM CAase. Scale bars: 2 μm (10,000 ×) and 5 μm (25,000 × ).",assets/raw/est/est-022-PMC13217557-fig2.jpg,image/jpeg,145512,d3e8a44c4faa12dfd0e138127cc1b2f52a38ff9e7d7ac13d9bf72bfb01bb8389,downloaded_unannotated
est-026-PMC13192310-fig1,Environmental Science & Technology,est,core,2026,Environmentally Safe and Just Pharmacy: A Framework and Action Plan for Operating within the Earth System Boundary for Novel Entities,10.1021/acs.est.5c13062,PMC13192310,fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13192310/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13192310_es5c13062_0001.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/10b7/13192310/d30a25288d68/es5c13062_0001.jpg,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,9,"Current status of the 4 overarching criteria (C1–C4) and 12 subcriteria for Environmentally Safe and Just pharmaceuticals. Each criterion occupies one quartile of the diagram, and each slice represents one subcriterion. Slice length indicates the degree of alignment: slices contained within the dashed black safe boundary are aligned; slices extending just beyond it are partially aligned; slices at full extent are not aligned or are unknown. Color indicates classification: blue = aligned; yellow = partially aligned; orange = not aligned; gray = unknown. Stars within each slice indicate confidence in the classification (★★ = high confidence, reflecting a strong and consistent evidence base across diverse settings; ★☆ = low confidence, reflecting major data gaps, particularly for LMICs). The safe boundary represents the threshold below which pharmaceuticals would not contribute to the transgression of the Novel Entities Earth System Boundary. Note that “partially aligned” indicates limited or regional progress only and should not be interpreted as meaning global targets are close to being met and that “aligned” classifications with low confidence (★☆) are based primarily on evidence from well-monitored settings and may not apply globally.",assets/raw/est/est-026-PMC13192310-fig1.jpg,image/jpeg,66580,0a096d82fa28e72e01906a7544da6e8f96b4536368f971aecc29a9701bc84269,downloaded_unannotated
est-037-PMC13104179-fig3,Environmental Science & Technology,est,core,2026,Arctic and Boreal Wildfires Impact Climate by Releasing Ancient Carbon and Light-Absorbing Particles,10.1021/acs.est.5c17130,PMC13104179,fig3,https://pmc.ncbi.nlm.nih.gov/articles/PMC13104179/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13104179_es5c17130_0003.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/3cf1/13104179/35a35f961bda/es5c17130_0003.jpg,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,17,"Diagram of burned material and age of carbonaceous particles released in savanna, boreal forest, boreal peatland, and Arctic peatland fires, presenting a conceptual interpretation of our combustion experiment results for natural wildfire scenarios. The flames, and combusted and smoldering layers, indicate at which depths the respective fires most likely consume organic material. The burn depth in both boreal and Arctic peat fires is ca. 20 cm, but the material is older in Arctic peatlands at the respective depth due to the lower peat accumulation rate. The low decomposition degree in Arctic peats leads to a buildup of aliphatic acids, resulting in increased flammability with depth (provided a low enough moisture content of the peat). Consequently, although Arctic fires may reach older peat layers, the emitted carbonaceous particles may not be older than those from boreal peats, as the oldest Arctic layers may be primarily combusted by flaming, producing less particulates. The age and depth of boreal and Arctic peats are indicative.",assets/raw/est/est-037-PMC13104179-fig3.jpg,image/jpeg,108835,1ff280b5145b63ee6beea66afb2abc5b724437d5a8d4fc3ca73f9a4956a3d06a,downloaded_unannotated
est-039-PMC13104175-fig4,Environmental Science & Technology,est,core,2026,Nonpyrogenic “Black” Nitrogen Likely Plays a Major Yet Underrecognized Role in the Global Nitrogen Cycle,10.1021/acs.est.5c15974,PMC13104175,fig4,https://pmc.ncbi.nlm.nih.gov/articles/PMC13104175/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13104175_es5c15974_0004.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1f38/13104175/6747405056d7/es5c15974_0004.jpg,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,9,"Van Krevelen diagrams showing molecular formulas identified in basic extracts of the control (a), the moderately oxidized (b), and the heavily oxidized wood (c) samples. The percentages next to the ConAC circles indicate the number of ConAC formulas relative to the total number of formulas. The distribution of formulas into all biochemical classes as well as differentiation into CHON or other formulas are listed in Tables S1–S2 .",assets/raw/est/est-039-PMC13104175-fig4.jpg,image/jpeg,104085,ef5376861055a39d7e7f0daf2ae14953996cb31cb3b20e5e887978b3a206c859,downloaded_unannotated
est-040-PMC12490640-fig1,Environmental Science & Technology,est,core,2025,Hydrothermal-based Wastewater Solids Management for Targeted Resource Recovery and Decarbonization in the Contiguous U.S,10.1021/acs.est.5c07190,PMC12490640,fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC12490640/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=12490640_es5c07190_0001.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a09e/12490640/8e6f9b82e107/es5c07190_0001.jpg,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,21,"(A) Summary of the integrated database of WRRF and fossil energy facility information, nitrogen and phosphorus fertilizer demand, and contextual parameters considered during the simulation of HTL-based process models. (B) Flow diagram of HTL-based wastewater solids management systems. Units in blue and gray represent inside- and outside-battery limit units, respectively. Units and processes outlined in dashed lines represent alternative pathways for producing nitrogen fertilizers. Oil refineries and coal-based power plants are represented as yellow blocks and are outside the system boundary.",assets/raw/est/est-040-PMC12490640-fig1.jpg,image/jpeg,134966,114bdbf7388b24fb7ad67e3402465f7db07bf80562693f145ad9bf6d413bd79a,downloaded_unannotated
est-041-PMC13524028-fig1,Environmental Science & Technology,est,core,2026,Oxidative Stress after Pollutant Exposure Depends Strongly on Experimental Design and Pollutant Properties in Annelids: A Meta-Analysis,10.1021/acs.est.6c03847,PMC13524028,fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13524028/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/c376/13524028/79978493530f/es6c03847_0001.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/c376/13524028/79978493530f/es6c03847_0001.webp,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,8,"Nano- and microplastic particles (NMP) and neonicotinoids (neonics) induce the formation of reactive oxygen species (ROS) and alter oxidative stress responses on average, but with large variances. Overall effects of NMP (A) and neonics (B) on the generation of ROS, antioxidant enzyme activities and expression, and oxidative stress-associated damage products. K: number of data points (number of studies in brackets). The black circle displays the mean, thicker black lines show 95% confidence intervals, and narrow lines show prediction intervals. These estimates were calculated using mixed meta regression models without an intercept for each pollutant separately. Point sizes correlate with inverse standard errors. Oxidative stress markers in bold significantly differ from zero (no effect); * P < 0.05, ** P < 0.01, *** P < 0.001. Italic oxidative stress markers represent mRNA expression levels of respective enzymes. ROS: reactive oxygen species concentration; • OH: hydroxyl concentration; CAT: catalase activity; SOD: superoxide dismutase activity; GST: glutathione-S-transferase activity; POD: peroxidase activity; CarE: carboxylesterase activity; GR: glutathione reductase activity; TAC: total antioxidant capacity; GSH: glutathione concentration; MDA: malondialdehyde concentration; 8-OHdG: 8-hydroxy-2-deoxyguanosine concentration; and PC: protein carbonyl group concentration.",assets/raw/est/est-041-PMC13524028-fig1.webp,image/webp,122130,81130499c37dfee2f454ccfd2fee983495de31bbbf7b7fbc0ed83a85b277a04a,downloaded_unannotated
